,HexId,HexLevel,AverageMotorVehicles,AreaConnectorCount,AreaStationCount,CentroidCoor,KNumber
1159,8819583815fffff,8,0.0,0.0,0.0,"[51.43772963023169, -2.4668257294198908]",3
1160,88195871ebfffff,8,0.0,0.0,0.0,"[51.532976070043105, -2.9243006998484002]",14
1161,88195862e3fffff,8,0.0,0.0,0.0,"[51.41872105972545, -2.865886219711568]",9
1162,881958296bfffff,8,0.0,0.0,0.0,"[51.344843643701644, -2.649892978170061]",5
1163,8819583851fffff,8,0.0,0.0,0.0,"[51.45538360505852, -2.4433051727237545]",5
1164,88195860e7fffff,8,0.0,0.0,0.0,"[51.379035895243895, -2.9331338605874517]",15
1165,8819580e8bfffff,8,0.0,0.0,0.0,"[51.55972744872731, -2.528966035463245]",3
1166,8819582841fffff,8,0.0,0.0,0.0,"[51.3360129465288, -2.5421554363269396]",7
1167,8819587481fffff,8,0.0,0.0,0.0,"[51.38357594182582, -2.673306477436127]",3
1168,8819580c89fffff,8,0.0,0.0,0.0,"[51.526264992904125, -2.588588976080794]",1
1169,8819587195fffff,8,0.0,0.0,0.0,"[51.50203342528854, -2.9053478407354785]",10
1170,8819582a93fffff,8,0.0,0.0,0.0,"[51.27839737519988, -2.4394470292924377]",5
1171,8819587703fffff,8,0.0,0.0,0.0,"[51.48422634458458, -2.734348237434798]",2
1172,8819586309fffff,8,0.0,0.0,0.0,"[51.4819656470498, -2.9617845218605745]",14
1173,8819582937fffff,8,0.0,0.0,0.0,"[51.303859243694525, -2.659304474097248]",10
1174,8819583891fffff,8,0.0,0.0,0.0,"[51.38164723524918, -2.42179476712495]",8
1175,8819582957fffff,8,0.0,0.0,0.0,"[51.32567047525799, -2.6155554773057887]",6
1176,88195875d5fffff,8,0.0,0.0,0.0,"[51.40048411296288, -2.740574446421513]",3
1177,8819582a33fffff,8,0.0,0.0,0.0,"[51.33046569388937, -2.5047190691290155]",5
1178,8819586059fffff,8,0.0,0.0,0.0,"[51.43009492057279, -2.8956995827636107]",11
1179,8819582901fffff,8,0.0,0.0,0.0,"[51.32934753816141, -2.640537522368915]",6
1180,8819587585fffff,8,0.0,0.0,0.0,"[51.39822440384763, -2.773441863621698]",5
1181,8819580c95fffff,8,0.0,0.0,0.0,"[51.50489600210019, -2.5870682641867657]",1
1182,8819580db5fffff,8,0.0,0.0,0.0,"[51.51558074252645, -2.7077063529415377]",3
1183,881958744bfffff,8,0.0,0.0,0.0,"[51.4555001723728, -2.6826541966299566]",4
1184,881958640bfffff,8,0.0,0.0,0.0,"[51.2989024801322, -2.77020966596241]",8
1185,881958396bfffff,8,0.0,3.0,1.0,"[51.48167476528908, -2.5730304384314286]",0
1186,88195839e7fffff,8,113.11458333333333,0.0,0.0,"[51.42343018566306, -2.5606608895362166]",2
1187,8819587655fffff,8,373.4166666666667,0.0,0.0,"[51.48316397664789, -2.6309540271458074]",1
1188,88195828e9fffff,8,0.0,0.0,0.0,"[51.28545342746997, -2.534504998220253]",4
1189,8819586227fffff,8,0.0,0.0,0.0,"[51.45512831039627, -2.9224447155708138]",12
1190,8819582adbfffff,8,0.0,0.0,0.0,"[51.303836463435324, -2.420623976851578]",7
1191,8819586657fffff,8,0.0,0.0,0.0,"[51.33851950005954, -2.703027621041032]",4
1192,881958772bfffff,8,0.0,6.0,2.0,"[51.487889740013, -2.759429325970075]",0
1193,8819580cb9fffff,8,576.7321428571429,0.0,0.0,"[51.506743594127386, -2.5995933680415426]",1
1194,8819582aa3fffff,8,0.0,4.0,2.0,"[51.293562618088856, -2.4939355287077545]",0
1195,881958761dfffff,8,0.0,0.0,0.0,"[51.46952515569814, -2.634104113540072]",1
1196,8819586411fffff,8,0.0,0.0,0.0,"[51.28340393877624, -2.7608207995848884]",10
1197,8819582989fffff,8,0.0,0.0,0.0,"[51.28100908958902, -2.600026769757625]",10
1198,8819580eb5fffff,8,0.0,3.0,1.0,"[51.543929171452, -2.565047330517125]",0
1199,8819582ae7fffff,8,0.0,0.0,0.0,"[51.31496528024786, -2.4954152403680125]",3
1200,881958741dfffff,8,0.0,0.0,0.0,"[51.42820455986828, -2.688928059836618]",5
1201,88195874adfffff,8,0.0,14.0,8.0,"[51.38907802023048, -2.7108422559443053]",0
1202,8819582b15fffff,8,0.0,0.0,0.0,"[51.355201669595125, -2.5764552298299788]",3
1203,8819582929fffff,8,0.0,0.0,0.0,"[51.33301987296392, -2.6655275670710297]",7
1204,8819586305fffff,8,0.0,0.0,0.0,"[51.477846667416934, -2.9821754846170663]",16
1205,88195870abfffff,8,0.0,0.0,0.0,"[51.50067403191164, -2.847276188444867]",6
1206,881958774dfffff,8,0.0,0.0,0.0,"[51.519251403072, -2.732794233128242]",5
1207,8819583893fffff,8,0.0,0.0,0.0,"[51.37389916982397, -2.417152139298336]",9
1208,8819580c31fffff,8,0.0,0.0,0.0,"[51.55501737091708, -2.6402620533226946]",4
1209,88195839d5fffff,8,0.0,0.0,0.0,"[51.416027755046464, -2.5106648026862337]",1
1210,8819582869fffff,8,0.0,0.0,0.0,"[51.339705224364174, -2.5671230502324094]",5
1211,8819582acdfffff,8,0.0,0.0,0.0,"[51.330803274755276, -2.459477001553366]",6
1212,8819587181fffff,8,0.0,0.0,0.0,"[51.517505682633306, -2.914821390183031]",12
1213,8819587515fffff,8,0.0,0.0,0.0,"[51.43511052616336, -2.7844466906877243]",3
1214,8819586221fffff,8,0.0,0.0,0.0,"[51.46105341653216, -2.9146223160334195]",11
1215,88195875d7fffff,8,0.0,0.0,0.0,"[51.39274013857104, -2.735876106071044]",2
1216,8819587ad7fffff,8,0.0,0.0,0.0,"[51.52657028433875, -2.977690381326726]",17
1217,881958643dfffff,8,0.0,0.0,0.0,"[51.28887045443412, -2.7983253539758004]",10
1218,881958216bfffff,8,0.0,0.0,0.0,"[51.360262419815314, -2.4203413866734427]",10
1219,8819583b15fffff,8,0.0,0.0,0.0,"[51.491929678068765, -2.4994490156628757]",1
1220,88195871e7fffff,8,0.0,0.0,0.0,"[51.528870085884854, -2.9447065161101755]",15
1221,8819587601fffff,8,1580.9212962962963,0.0,0.0,"[51.47910765548918, -2.651317145963182]",3
1222,88195876bbfffff,8,9.541666666666666,0.0,0.0,"[51.403522726881114, -2.6169907973963387]",3
1223,8819582a41fffff,8,0.0,0.0,0.0,"[51.37729613773079, -2.4873764067290973]",5
1224,8819586627fffff,8,0.0,0.0,0.0,"[51.33399370265778, -2.7686818890221265]",3
1225,88195874d3fffff,8,0.0,0.0,0.0,"[51.378063195964465, -2.6357887120665064]",3
1226,88195838e3fffff,8,0.0,0.0,0.0,"[51.408606446241855, -2.460700948946395]",3
1227,88195872b3fffff,8,0.0,0.0,0.0,"[51.51884160360756, -2.7782782540438933]",4
1228,8819586257fffff,8,0.0,0.0,0.0,"[51.459707134973144, -2.8565874642257216]",6
1229,8819586739fffff,8,0.0,0.0,0.0,"[51.34128324464151, -2.818739559777326]",7
1230,8819587183fffff,8,0.0,0.0,0.0,"[51.50976978750008, -2.9100838957278405]",11
1231,8819586295fffff,8,0.0,0.0,0.0,"[51.39367553822155, -2.839193883838561]",10
1232,8819582b37fffff,8,0.0,0.0,0.0,"[51.34523479386999, -2.604589510717356]",3
1233,8819587495fffff,8,0.0,0.0,0.0,"[51.368084390154145, -2.6639368131341112]",5
1234,88195860c1fffff,8,0.0,0.0,0.0,"[51.38727386697949, -2.892429974698931]",13
1235,8819582a05fffff,8,0.0,0.0,0.0,"[51.35961053053273, -2.510859834804048]",8
1236,8819587083fffff,8,0.0,0.0,0.0,"[51.49702735070942, -2.8221670849878286]",4
1237,8819587589fffff,8,0.0,0.0,0.0,"[51.40231316557125, -2.7530966441596]",4
1238,88195838d7fffff,8,0.0,0.0,0.0,"[51.39528117237276, -2.418604647338701]",7
1239,881958604bfffff,8,0.0,0.0,0.0,"[51.43964952504737, -2.9129787889879335]",12
1240,88195876e1fffff,8,0.0,3.0,1.0,"[51.442241118593905, -2.640400056534476]",0
1241,8819583931fffff,8,5263.604166666667,5.0,3.0,"[51.446661081190115, -2.5746782533250947]",0
1242,8819582ad1fffff,8,0.0,0.0,0.0,"[51.30569420021794, -2.4330841596697605]",6
1243,8819582a51fffff,8,0.0,0.0,0.0,"[51.359945251651006, -2.465592878205151]",7
1244,8819583989fffff,8,0.0,0.0,0.0,"[51.41788013395529, -2.5231608042984455]",2
1245,8819580cb7fffff,8,702.2777777777778,0.0,0.0,"[51.494956187125496, -2.6152759492403086]",2
1246,8819583b61fffff,8,0.0,0.0,0.0,"[51.524746092284296, -2.5306422440006715]",2
1247,8819582a1bfffff,8,0.0,0.0,0.0,"[51.338553212356594, -2.464123371669914]",7
1248,88195828d9fffff,8,0.0,0.0,0.0,"[51.270305221433176, -2.47999626822324]",3
1249,88195838abfffff,8,0.0,0.0,0.0,"[51.39497095662008, -2.4638829285931494]",4
1250,88195871cdfffff,8,0.0,0.0,0.0,"[51.54481221130453, -2.908633837603324]",14
1251,8819582935fffff,8,0.0,0.0,0.0,"[51.31160868038651, -2.6639826234255097]",9
1252,8819580c85fffff,8,0.0,2.0,2.0,"[51.52222167627701, -2.608963610489679]",0
1253,8819586503fffff,8,0.0,0.0,0.0,"[51.3057052721742, -2.865584530472765]",13
1254,881958394bfffff,8,243.95,0.0,0.0,"[51.48386441877626, -2.540158766851326]",1
1255,88195862c5fffff,8,0.0,0.0,0.0,"[51.43056614803161, -2.8502453112097146]",7
1256,8819580dc9fffff,8,0.0,0.0,0.0,"[51.55870392294329, -2.6653497600058147]",6
1257,8819587505fffff,8,0.0,0.0,0.0,"[51.452417820959674, -2.806408056429955]",3
1258,88195862ddfffff,8,0.0,0.0,0.0,"[51.419182738359005, -2.82045100624307]",7
1259,88195875b7fffff,8,0.0,0.0,0.0,"[51.37089864757667, -2.7796710887986733]",4
1260,8819580ca9fffff,8,0.0,13.0,6.0,"[51.52406763505272, -2.6214952972292402]",0
1261,8819580d97fffff,8,0.0,0.0,0.0,"[51.5100658178632, -2.670089596694991]",3
1262,88195871bdfffff,8,0.0,0.0,0.0,"[51.505663803449856, -2.9304803174378513]",12
1263,881958758bfffff,8,0.0,0.0,0.0,"[51.39456941586132, -2.748396028324084]",3
1264,8819582915fffff,8,0.0,0.0,0.0,"[51.31384961674406, -2.6311877417926666]",8
1265,8819586087fffff,8,71.60879629629629,0.0,0.0,"[51.361738381195096, -2.9111411649300245]",14
1266,8819583941fffff,8,0.0,0.0,0.0,"[51.485716008898294, -2.5526732580281988]",1
1267,88195862a3fffff,8,0.0,0.0,0.0,"[51.39912900556127, -2.8767998075572763]",12
1268,8819586735fffff,8,0.0,0.0,0.0,"[51.33717502234439, -2.8390689808059997]",9
1269,88195874ddfffff,8,0.0,0.0,0.0,"[51.39355425007196, -2.645150422358825]",5
1270,8819582b5bfffff,8,0.0,0.0,0.0,"[51.37105801105945, -2.5404915102685917]",6
1271,881958729bfffff,8,0.0,0.0,0.0,"[51.52698865841149, -2.737502340754112]",6
1272,8819583b69fffff,8,0.0,0.0,0.0,"[51.53063029613662, -2.5227939689549124]",3
1273,88195876dbfffff,8,1715.1916666666666,0.0,0.0,"[51.4252778393275, -2.573164942403355]",2
1274,88195838b3fffff,8,0.0,0.0,0.0,"[51.37172868713728, -2.4499345948976035]",7
1275,8819582a11fffff,8,0.0,0.0,0.0,"[51.34040774953675, -2.4765966494792835]",7
1276,8819587423fffff,8,0.0,0.0,0.0,"[51.427795545195586, -2.7343254659082366]",2
1277,8819586e07fffff,8,161.48214285714286,0.0,0.0,"[51.32018093526807, -2.965781460971261]",21
1278,881958398bfffff,8,0.0,0.0,0.0,"[51.410134934984946, -2.518498017472781]",2
1279,8819587533fffff,8,0.0,0.0,0.0,"[51.42327795036363, -2.8000943942165804]",5
1280,8819582a6bfffff,8,0.0,0.0,0.0,"[51.373254634281174, -2.507689704976767]",6
1281,881958283bfffff,8,0.0,0.0,0.0,"[51.29505070567978, -2.5516336864816878]",5
1282,8819586601fffff,8,0.0,0.0,0.0,"[51.34217999477477, -2.7280376400021393]",2
1283,88195860d1fffff,8,0.0,0.0,0.0,"[51.369972047354146, -2.8704531384378758]",10
1284,8819582131fffff,8,0.0,0.0,0.0,"[51.325231975126144, -2.42207604969254]",8
1285,88195860bbfffff,8,0.0,0.0,0.0,"[51.346249402309915, -2.9016943124451515]",14
1286,88195860b1fffff,8,0.0,0.0,0.0,"[51.348060701335214, -2.9142253321075517]",15
1287,881958743bfffff,8,0.0,0.0,0.0,"[51.416387880868875, -2.704581912530511]",4
1288,88195871c3fffff,8,0.0,0.0,0.0,"[51.529342760742445, -2.8991579133733496]",12
1289,88195874abfffff,8,0.0,0.0,0.0,"[51.379500077147306, -2.693638238468926]",2
1290,881958384dfffff,8,0.0,0.0,0.0,"[51.480472433379624, -2.469772954746283]",1
1291,8819587659fffff,8,564.8888888888889,0.0,0.0,"[51.487215982110705, -2.6105912529545994]",1
1292,8819586339fffff,8,0.0,0.0,0.0,"[51.46237161034464, -2.9726855524423588]",16
1293,8819587513fffff,8,272.00347222222223,0.0,0.0,"[51.425541656978055, -2.7672070578259262]",2
1294,8819586759fffff,8,0.0,0.0,0.0,"[51.363153503428244, -2.774968509282473]",3
1295,8819583a23fffff,8,0.0,0.0,0.0,"[51.484494330418634, -2.449425311705236]",3
1296,8819587667fffff,8,746.0075231481482,0.0,0.0,"[51.4905270443838, -2.681070246420941]",1
1297,8819582925fffff,8,0.0,0.0,0.0,"[51.32893962202002, -2.685840927815491]",6
1298,881958751bfffff,8,153.85416666666666,0.0,0.0,"[51.43145541654641, -2.7593820803493414]",1
1299,8819586e51fffff,8,0.0,0.0,0.0,"[51.328444854895814, -2.9251133258289794]",17
1300,8819587053fffff,8,0.0,0.0,0.0,"[51.55344099175718, -2.822275796312553]",10
1301,8819586331fffff,8,0.0,0.0,0.0,"[51.45644144183041, -2.980505642281131]",17
1302,881958283dfffff,8,0.0,0.0,0.0,"[51.30464592482067, -2.5687703239557806]",6
1303,881958758dfffff,8,0.0,0.0,0.0,"[51.404141029039, -2.765620839284793]",5
1304,8819586645fffff,8,0.0,0.0,0.0,"[51.3635898316242, -2.7296078262758416]",2
1305,88195876e7fffff,8,247.5,0.0,0.0,"[51.4363389039645, -2.6482314669251106]",1
1306,881958759bfffff,8,0.0,0.0,0.0,"[51.37725081442858, -2.7264837030223643]",2
1307,88195861c1fffff,8,0.0,0.0,0.0,"[51.399943296218474, -2.9802426245096374]",20
1308,8819583943fffff,8,53.84375,3.0,1.0,"[51.4779746960857, -2.5479999691811948]",0
1309,88195839c9fffff,8,0.0,0.0,0.0,"[51.43740837080787, -2.512154027876676]",2
1310,8819587691fffff,8,80.79166666666667,0.0,0.0,"[51.407581339707825, -2.596657269476465]",1
1311,881958642dfffff,8,1462.3125,0.0,0.0,"[51.30618700614042, -2.820237854174817]",9
1312,881958645bfffff,8,0.0,0.0,0.0,"[51.30117588387503, -2.7373991717436645]",7
1313,8819587625fffff,8,7851.392361111111,0.0,0.0,"[51.47872231798826, -2.6967416388266763]",2
1314,881958292dfffff,8,0.0,0.0,0.0,"[51.3348542659102, -2.678025587515618]",6
1315,88195866a9fffff,8,0.0,0.0,0.0,"[51.291598975951985, -2.72021330374186]",8
1316,8819586351fffff,8,0.0,0.0,0.0,"[51.478342997900874, -2.9366543865310035]",12
1317,8819586621fffff,8,0.0,0.0,0.0,"[51.339915322530565, -2.760869326348962]",2
1318,8819580cabfffff,8,0.0,0.0,0.0,"[51.51632904755382, -2.6168071785610807]",1
1319,8819582165fffff,8,0.0,0.0,0.0,"[51.363980360924415, -2.445287976139897]",8
1320,88195861d7fffff,8,0.0,0.0,0.0,"[51.376717449928655, -2.966029995824716]",18
1321,8819586537fffff,8,0.0,0.0,0.0,"[51.28790014166841, -2.8889917970044277]",16
1322,8819586695fffff,8,0.0,0.0,0.0,"[51.272438922097415, -2.685865404825055]",11
1323,8819586767fffff,8,0.0,0.0,0.0,"[51.36633815550646, -2.8453947550383343]",8
1324,8819583b51fffff,8,0.0,0.0,0.0,"[51.50957865281325, -2.4759103718658495]",1
1325,8819587755fffff,8,0.0,0.0,0.0,"[51.496036858442615, -2.71867850108023]",2
1326,8819583907fffff,8,8639.773611111112,4.0,2.0,"[51.46029832427657, -2.5715168394691763]",0
1327,88195838c5fffff,8,0.0,0.0,0.0,"[51.42038078933009, -2.4450290943004265]",4
1328,8819582949fffff,8,0.0,0.0,0.0,"[51.35482319780312, -2.621756802557155]",2
1329,8819587013fffff,8,0.0,0.0,0.0,"[51.5338862994509, -2.8332259702742317]",8
1330,8819586369fffff,8,0.0,0.0,0.0,"[51.49924789253574, -2.9838465843242084]",15
1331,881958750bfffff,8,0.0,0.0,0.0,"[51.44876600329106, -2.7813303330638868]",3
1332,8819586eedfffff,8,0.0,0.0,0.0,"[51.29694191467058, -2.9515956946184634]",21
1333,8819586219fffff,8,0.0,0.0,0.0,"[51.45196751817239, -2.8518645954239576]",6
1334,88195862adfffff,8,0.0,0.0,0.0,"[51.41461288882444, -2.886246827757317]",11
1335,881958629dfffff,8,356.31944444444446,0.0,0.0,"[51.39959841687536, -2.8313762454379194]",9
1336,881958775bfffff,8,0.0,15.0,7.0,"[51.492364839232316, -2.693604323911018]",0
1337,8819580cadfffff,8,0.0,0.0,0.0,"[51.52591240562153, -2.6340289986682657]",1
1338,881958625dfffff,8,0.0,0.0,0.0,"[51.473364899774964, -2.8534850979999113]",5
1339,88195866d9fffff,8,0.0,0.0,0.0,"[51.29610935358616, -2.654627743148063]",11
1340,8819580591fffff,8,0.0,0.0,0.0,"[51.53122998794333, -2.431999046441603]",2
1341,8819587a91fffff,8,0.0,0.0,0.0,"[51.512910156077965, -2.9807691744343026]",16
1342,8819582aa7fffff,8,0.0,0.0,0.0,"[51.29541277633195, -2.5064029807066612]",1
1343,8819582913fffff,8,0.0,0.0,0.0,"[51.30426137930524, -2.61402976074362]",9
1344,88195829c7fffff,8,0.0,0.0,0.0,"[51.288760304550635, -2.604693017967922]",10
1345,881958391bfffff,8,0.0,0.0,0.0,"[51.44700487319702, -2.529321028354546]",1
1346,8819586e13fffff,8,0.0,0.0,0.0,"[51.30107603943404, -2.9312708198815476]",19
1347,881958675dfffff,8,0.0,0.0,0.0,"[51.364977961344835, -2.787487036895215]",4
1348,8819583b17fffff,8,0.0,0.0,0.0,"[51.48418818185676, -2.4947842891225886]",1
1349,88195838d5fffff,8,0.0,0.0,0.0,"[51.403028097773756, -2.423249238552022]",6
1350,8819586303fffff,8,0.0,0.0,0.0,"[51.46830058004593, -2.9648643253348035]",15
1351,88195874cdfffff,8,0.0,0.0,0.0,"[51.410881358280015, -2.6670308391457596]",4
1352,8819586609fffff,8,0.0,0.0,0.0,"[51.348097293942345, -2.720222273827232]",2
1353,8819580c37fffff,8,0.0,0.0,0.0,"[51.5491247265549, -2.6481087797276963]",4
1354,88195866b5fffff,8,0.0,0.0,0.0,"[51.270176138732914, -2.718648641260138]",11
1355,8819582135fffff,8,0.0,0.0,0.0,"[51.32709024884468, -2.4345410204565017]",7
1356,88195860c7fffff,8,0.0,0.0,0.0,"[51.38134450144664, -2.9002433610579863]",13
1357,8819586259fffff,8,0.0,0.0,0.0,"[51.4715436274684, -2.8409346851256516]",4
1358,8819586033fffff,8,0.0,0.0,0.0,"[51.3945207182883, -2.9425967263159656]",17
1359,8819583b2dfffff,8,0.0,2.0,1.0,"[51.5129740792654, -2.546335422202536]",0
1360,8819586e49fffff,8,679.8035714285714,0.0,0.0,"[51.35167971790421, -2.9392933189485966]",17
1361,8819586015fffff,8,0.0,0.0,0.0,"[51.40638357709397, -2.9269688788432213]",15
1362,88195805a3fffff,8,0.0,0.0,0.0,"[51.53867812536987, -2.482054278211215]",5
1363,8819586099fffff,8,0.0,0.0,0.0,"[51.356298697481755, -2.8735463737394826]",11
1364,8819583965fffff,8,11.791666666666668,0.0,0.0,"[51.48537009552816, -2.5980689676392217]",1
1365,88195838a1fffff,8,0.0,0.0,0.0,"[51.39682730519524, -2.476368335895171]",3
1366,88195874c3fffff,8,0.0,0.0,0.0,"[51.39539257406391, -2.657658889591541]",5
1367,881958285dfffff,8,0.0,0.0,0.0,"[51.32641548879451, -2.5250174816192117]",5
1368,8819582b25fffff,8,0.0,0.0,0.0,"[51.37031698510603, -2.6311099886908624]",2
1369,88195839d7fffff,8,0.0,0.0,0.0,"[51.408282338649656, -2.5060042911210654]",1
1370,8819582a23fffff,8,0.0,0.0,0.0,"[51.347814134344304, -2.5265098694430694]",7
1371,88195829e3fffff,8,0.0,0.0,0.0,"[51.28468640965082, -2.624985604135836]",12
1372,88195875d3fffff,8,0.0,0.0,0.0,"[51.39090967317177, -2.723358181705597]",1
1373,881958609bfffff,8,0.0,0.0,0.0,"[51.34855375323023, -2.8688290506400516]",11
1374,881958601bfffff,8,0.0,0.0,0.0,"[51.40275868153382, -2.901880368533957]",13
1375,8819580d95fffff,8,0.0,0.0,0.0,"[51.51780420550565, -2.6747862803914373]",4
1376,8819587099fffff,8,0.0,0.0,0.0,"[51.493375888335294, -2.7970659785406347]",3
1377,881958769dfffff,8,676.2864583333334,0.0,0.0,"[51.415325916865065, -2.6013331463131477]",1
1378,881958628dfffff,8,0.0,0.0,0.0,"[51.41690272977818, -2.8533460714635694]",9
1379,8819586517fffff,8,0.0,0.0,0.0,"[51.29020940662136, -2.8561622282917085]",13
1380,8819580db7fffff,8,0.0,0.0,0.0,"[51.507842570212546, -2.70300424646693]",2
1381,8819580ca5fffff,8,0.0,0.0,0.0,"[51.52001784821234, -2.641872026182255]",2
1382,8819587115fffff,8,0.0,0.0,0.0,"[51.55617813793572, -2.9385304751155945]",17
1383,8819582821fffff,8,0.0,0.0,0.0,"[51.31423908146547, -2.585914913109456]",7
1384,8819587563fffff,8,0.0,0.0,0.0,"[51.460157890945204, -2.811123236244457]",2
1385,8819587767fffff,8,0.0,0.0,0.0,"[51.503366598988386, -2.7688509240320465]",2
1386,8819587403fffff,8,0.0,0.0,0.0,"[51.43003962058748, -2.701449638612105]",4
1387,8819587425fffff,8,0.0,4.0,2.0,"[51.437367977181395, -2.7515559743794]",0
1388,88195838b7fffff,8,0.0,0.0,0.0,"[51.373585680621524, -2.4624131842596086]",6
1389,88195874e5fffff,8,0.0,0.0,0.0,"[51.40273401369091, -2.707712784667206]",2
1390,88195860e5fffff,8,0.0,0.0,0.0,"[51.38677853826416, -2.937864576171364]",16
1391,8819587413fffff,8,0.0,0.0,0.0,"[51.41271805256205, -2.679545860788169]",4
1392,881958664dfffff,8,0.0,0.0,0.0,"[51.36950546548846, -2.7217896391522616]",3
1393,8819586037fffff,8,0.0,0.0,0.0,"[51.39632944144885, -2.955143376031536]",18
1394,881958676dfffff,8,0.0,0.0,0.0,"[51.3800079089165, -2.842295013697015]",9
1395,88195829a5fffff,8,0.0,0.0,0.0,"[51.27469193326217, -2.653087931043325]",13
1396,88195862ebfffff,8,186.00231481481484,0.0,0.0,"[51.42464420308357, -2.8580663313269454]",8
1397,881958764dfffff,8,227.58333333333334,0.0,0.0,"[51.50638325216796, -2.6450218102635885]",3
1398,88195874bdfffff,8,0.0,0.0,0.0,"[51.371754516868, -2.68894957101989]",3
1399,8819583849fffff,8,0.0,0.0,0.0,"[51.47861278805636, -2.45727031989202]",2
1400,8819580c3bfffff,8,0.0,0.0,0.0,"[51.55317230951518, -2.6277212230219824]",3
1401,8819582b23fffff,8,0.0,0.0,0.0,"[51.36072992913063, -2.6139353152576845]",1
1402,88195874bbfffff,8,0.0,0.0,0.0,"[51.36217380722675, -2.6717572201748347]",5
1403,8819580c8dfffff,8,0.0,4.0,2.0,"[51.528113103504644, -2.601118915757201]",0
1404,8819582845fffff,8,0.0,0.0,0.0,"[51.33785967488435, -2.5546382401694494]",6
1405,8819587711fffff,8,800.4895833333334,0.0,0.0,"[51.47465305582016, -2.717108894399065]",3
1406,88195862c7fffff,8,0.0,0.0,0.0,"[51.422824908224584, -2.8455258968459733]",8
1407,8819587639fffff,8,0.0,0.0,0.0,"[51.46546665719211, -2.654462699438817]",2
1408,8819580da9fffff,8,0.0,0.0,0.0,"[51.536956044758, -2.709273475939287]",6
1409,8819586415fffff,8,0.0,0.0,0.0,"[51.28522729662328, -2.773320329973803]",10
1410,8819586669fffff,8,47.5,0.0,0.0,"[51.36541881725466, -2.7421206492476267]",2
1411,881958298bfffff,8,0.0,0.0,0.0,"[51.27325742344479, -2.5953619362233353]",10
1412,8819586521fffff,8,0.0,0.0,0.0,"[51.31114258774081, -2.903143525696557]",16
1413,8819580e93fffff,8,0.0,0.0,0.0,"[51.536513298008146, -2.514944570016653]",4
1414,88195874e7fffff,8,0.0,0.0,0.0,"[51.39498982596378, -2.7030198447068834]",1
1415,8819582b1bfffff,8,0.0,0.0,0.0,"[51.351510260438204, -2.5514785348854603]",5
1416,8819586553fffff,8,51.760416666666664,0.0,0.0,"[51.30800516806704, -2.832749868659072]",10
1417,88195874a1fffff,8,0.0,0.0,0.0,"[51.38133313999475, -2.7061498907170147]",1
1418,8819586291fffff,8,820.3916666666667,0.0,0.0,"[51.39185533046881, -2.826662556903822]",9
1419,8819582b47fffff,8,0.0,0.0,0.0,"[51.38434487399754, -2.582638160944479]",3
1420,8819580eb3fffff,8,0.0,0.0,0.0,"[51.53433867620814, -2.547840779615608]",2
1421,8819586437fffff,8,0.0,0.0,0.0,"[51.27519167488695, -2.8014295354343726]",12
1422,8819587287fffff,8,0.0,0.0,0.0,"[51.54022112454923, -2.779872466980725]",7
1423,88195829ebfffff,8,0.0,0.0,0.0,"[51.290599336938264, -2.6171737017714585]",11
1424,88195805bbfffff,8,0.0,0.0,0.0,"[51.52721681247956, -2.452361635609647]",4
1425,8819587541fffff,8,662.218253968254,0.0,0.0,"[51.47015917917974, -2.7829237799932613]",1
1426,8819583881fffff,8,0.0,0.0,0.0,"[51.39900167702445, -2.4435658884617224]",5
1427,8819586465fffff,8,0.0,0.0,0.0,"[51.31986302986971, -2.8171359973560963]",8
1428,8819586027fffff,8,0.0,0.0,0.0,"[51.413619008898536, -2.9771697240620285]",19
1429,88195829d3fffff,8,0.0,0.0,0.0,"[51.26957495623743, -2.570415628820608]",8
1430,88195871e9fffff,8,0.0,0.0,0.0,"[51.54071056150892, -2.9290425162425198]",15
1431,8819582ab9fffff,8,0.0,0.0,0.0,"[51.28985877760007, -2.4690066469355147]",2
1432,88195870e1fffff,8,0.0,0.0,0.0,"[51.522061752329385, -2.848896301122739]",8
1433,8819587641fffff,8,0.0,0.0,0.0,"[51.49864395399311, -2.6403311222975048]",3
1434,88195870d7fffff,8,0.0,0.0,0.0,"[51.50111386422039, -2.801782911384914]",4
1435,8819587609fffff,8,768.5902777777778,0.0,0.0,"[51.48500652569448, -2.6434800669315277]",2
1436,8819583b1bfffff,8,0.0,0.0,0.0,"[51.48821436623752, -2.4744331196400586]",1
1437,8819583853fffff,8,0.0,0.0,0.0,"[51.44763963488654, -2.43865295707831]",5
1438,88195866a3fffff,8,0.0,0.0,0.0,"[51.277926756245925, -2.7233341434476173]",10
1439,88195839b1fffff,8,0.0,0.0,0.0,"[51.39244927949009, -2.5419909472692983]",4
1440,8819580dd3fffff,8,0.0,0.0,0.0,"[51.527755987413116, -2.646564714092799]",2
1441,88195866e9fffff,8,0.0,0.0,0.0,"[51.311188509533785, -2.7092802171484505]",6
1442,881958630bfffff,8,0.0,0.0,0.0,"[51.47422835077099, -2.9570419610019094]",14
1443,8819586403fffff,8,0.0,0.0,0.0,"[51.29297657229343, -2.7780163190402742]",9
1444,88195829e1fffff,8,0.0,0.0,0.0,"[51.292437189617715, -2.6296563843728653]",11
1445,8819586e5dfffff,8,0.0,0.0,0.0,"[51.336190270232215, -2.9298385582925057]",17
