,timestamp,car_id,station_id,event_name
244,2024-04-22 11:31:36,373,a81438d0412b464915b7a283c671b0cf,charge - finish
245,2024-04-22 11:31:36,320,a81438d0412b464915b7a283c671b0cf,arrive - charge
246,2024-04-22 11:32:43,19,f6ea5bbfb60747c44de83d0ed40ad1ce,charge - finish
247,2024-04-22 11:36:32,165,cae2be3a60e8d453ec372274f39ad13c,arrive - charge
248,2024-04-22 11:37:26,80,ae56099c8f56df643a42d951bb172afb,charge - finish
249,2024-04-22 11:37:57,217,a81438d0412b464915b7a283c671b0cf,arrive - queue
250,2024-04-22 11:38:58,51,43a944b4d8dee4aa8a64941d4dde5f33,charge - finish
251,2024-04-22 11:39:24,126,14dece81fc72843212ea6cc81558dd1a,arrive - charge
252,2024-04-22 11:40:02,288,ce8ff54cc28466b0b264f0c2b5893287,queue - give up
253,2024-04-22 11:43:57,208,d0dc2b0962c01d6b64275a971ca3158a,charge - finish
254,2024-04-22 11:44:14,213,3258e47e0ee047b7a579e20b5af67ec5,arrive - charge
255,2024-04-22 11:47:47,220,d498549511e1982457c449a498a12eb0,arrive - charge
256,2024-04-22 11:49:28,48,0678da5f429992fbea0dd38e030a8f90,arrive - charge
257,2024-04-22 11:51:28,76,8a7a2a135d4d237e650116bc579d0d08,queue - give up
258,2024-04-22 11:55:41,259,40f783e43e61163ab0d3803ff3c91636,charge - finish
259,2024-04-22 11:56:24,237,b4382895819caad3a3cdb580eff83351,charge - finish
260,2024-04-22 11:57:52,265,c701a997d9bef627835b036efb4eca63,arrive - queue
261,2024-04-22 11:59:46,34,d12ffc3496b137532d0b8210a9534e9a,arrive - charge
262,2024-04-22 12:00:18,152,d6bb333630a2060e2367759169e54570,arrive - charge
263,2024-04-22 12:00:23,214,6b249c7c7dc2164a67edeb1e67a36436,arrive - charge
264,2024-04-22 12:01:23,397,cf3cb2932a415a5d33b089f12067fe4d,arrive - charge
265,2024-04-22 12:01:37,330,d4430aa7d7bf3f30bb8fedc3e0650700,charge - finish
266,2024-04-22 12:02:36,18,b88f071fefbec84cdcd534fe9ac19b17,charge - finish
267,2024-04-22 12:02:36,306,b88f071fefbec84cdcd534fe9ac19b17,arrive - charge
268,2024-04-22 12:03:39,136,c29eca2a07c0836f99fe240c05cecce7,charge - finish
269,2024-04-22 12:03:55,276,b97888a4e999fc77272f5c07cb8a6af5,arrive - charge
270,2024-04-22 12:04:06,282,563dafe66e94d4e9272688412a7ac2b9,arrive - charge
271,2024-04-22 12:04:22,102,b88f071fefbec84cdcd534fe9ac19b17,arrive - queue
272,2024-04-22 12:04:51,308,91c15dbadb1114023857abfdbd0d809a,charge - finish
273,2024-04-22 12:05:00,157,5b86822a19499d9df224ab24f21eba18,queue - give up
274,2024-04-22 12:05:08,158,1edee226a3ec95d234dbb32fc8b782a2,charge - finish
275,2024-04-22 12:06:15,185,91c15dbadb1114023857abfdbd0d809a,charge - finish
276,2024-04-22 12:08:03,318,119f6887f5ebfd6d5b40213819263e68,arrive - charge
277,2024-04-22 12:08:14,396,d0dc2b0962c01d6b64275a971ca3158a,charge - finish
278,2024-04-22 12:08:59,222,f7ffbf22afdd9e39127c07c589338a72,arrive - charge
279,2024-04-22 12:09:32,168,c529a75eee4961bfc46a79304cd9569c,charge - finish
280,2024-04-22 12:09:39,12,8a7a2a135d4d237e650116bc579d0d08,queue - give up
281,2024-04-22 12:09:46,190,f3ade07c95869d169f835b4edf163cf8,arrive - queue
282,2024-04-22 12:11:36,30,dfc895269f44b9f0cf17eee59f364531,charge - finish
283,2024-04-22 12:12:00,60,5b86822a19499d9df224ab24f21eba18,charge - finish
284,2024-04-22 12:12:19,289,963e82893dbdc1ab86670eaef29f43a2,arrive - charge
285,2024-04-22 12:12:31,9,d12ffc3496b137532d0b8210a9534e9a,arrive - queue
286,2024-04-22 12:12:51,8,c68e180dfd52ae72565d7b8b8c487a2c,charge - finish
287,2024-04-22 12:12:53,178,93e834de5ae9c81bc0e429317ad399c1,arrive - charge
288,2024-04-22 12:13:04,40,0109e4e4477217a485e6b95ec6d6603c,queue - give up
289,2024-04-22 12:13:17,32,b4ed71f9558ece5011c54704204713c6,charge - finish
290,2024-04-22 12:14:30,165,cae2be3a60e8d453ec372274f39ad13c,charge - finish
291,2024-04-22 12:15:30,56,d4430aa7d7bf3f30bb8fedc3e0650700,charge - finish
292,2024-04-22 12:15:40,340,b88f071fefbec84cdcd534fe9ac19b17,queue - give up
293,2024-04-22 12:15:50,153,5d0e19c6c541acec303211eb3d34ab7f,arrive - charge
294,2024-04-22 12:17:16,349,0ecbe2d1052ab4f21fd72c5eacbd04b8,arrive - charge
295,2024-04-22 12:18:40,370,41a3d2506bf56db30a0c24710a23e937,queue - give up
296,2024-04-22 12:20:03,41,1b7f860f0874f582a9118ec56a879e56,charge - finish
297,2024-04-22 12:21:58,160,8a7a2a135d4d237e650116bc579d0d08,arrive - queue
298,2024-04-22 12:26:04,369,16644a3ed5102e32e7fa6cfb3fd5d00a,arrive - charge
299,2024-04-22 12:30:13,268,f742765954dad7b75b5f93432cb8465c,arrive - charge
300,2024-04-22 12:30:46,154,c701a997d9bef627835b036efb4eca63,charge - finish
301,2024-04-22 12:30:46,265,c701a997d9bef627835b036efb4eca63,arrive - charge
302,2024-04-22 12:31:26,120,36630d466cace25dae4653947bb0fd30,arrive - charge
303,2024-04-22 12:31:32,383,0337b072bf67d2d155103851a4f90466,arrive - charge
304,2024-04-22 12:32:07,36,77195c4e029ba71a2e914ba4f867274e,arrive - charge
305,2024-04-22 12:32:30,252,8a7a2a135d4d237e650116bc579d0d08,charge - finish
306,2024-04-22 12:32:30,160,8a7a2a135d4d237e650116bc579d0d08,arrive - charge
307,2024-04-22 12:34:14,397,cf3cb2932a415a5d33b089f12067fe4d,charge - finish
